Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Total Price,Unit Price,Quantity,Purchase Date,Shipping Type,Add-ons Purchased,Add-on Total
13719,36,Female,No,Headphones,HDP456,1,Completed,Bank Transfer,722.36,361.18,2,2024-08-09,Expedited,Impulse Item,33.44
13720,52,Female,No,Smartphone,SMP234,3,Completed,Bank Transfer,2279.36,1139.68,2,2024-01-10,Same Day,"Extended Warranty, Accessory, Accessory",169.5
13720,52,Female,No,Tablet,TBL345,1,Cancelled,Credit Card,7077.69,786.41,9,2024-06-14,Expedited,"Extended Warranty, Extended Warranty, Impulse Item",181.62
13721,40,Male,No,Headphones,HDP456,4,Completed,PayPal,1805.9,361.18,5,2024-03-15,Same Day,"Impulse Item, Impulse Item, Impulse Item",185.46
13721,40,Male,No,Tablet,TBL345,3,Completed,Bank Transfer,4718.46,786.41,6,2024-04-12,Expedited,"Extended Warranty, Impulse Item, Impulse Item",136.54
13723,20,Female,Yes,Laptop,LTP123,1,Completed,Bank Transfer,1348.64,674.32,2,2024-02-03,Same Day,"Impulse Item, Impulse Item, Extended Warranty",189.24
13723,20,Female,No,Headphones,HDP456,2,Completed,Bank Transfer,1805.9,361.18,5,2024-04-21,Same Day,,0
13723,20,Female,No,Headphones,HDP456,1,Cancelled,Credit Card,1444.72,361.18,4,2024-04-26,Standard,"Extended Warranty, Impulse Item",122.31
13725,50,Female,No,Smartphone,SMP234,3,Completed,PayPal,4558.72,1139.68,4,2024-06-30,Expedited,Impulse Item,75.48
13726,31,Female,No,Tablet,TBL345,4,Completed,Bank Transfer,1572.82,786.41,2,2024-05-22,Expedited,"Extended Warranty, Accessory",121.16
13726,31,Female,No,Smartphone,SMP234,5,Cancelled,PayPal,6838.08,1139.68,6,2024-06-12,Expedited,Accessory,24.46
13726,31,Female,No,Laptop,LTP123,2,Completed,Bank Transfer,2022.96,674.32,3,2024-07-02,Same Day,"Accessory, Extended Warranty",90.21
13726,31,Female,No,Headphones,HDP456,2,Completed,PayPal,1444.72,361.18,4,2024-09-11,Standard,,0
13727,44,Male,Yes,Headphones,HDP456,5,Cancelled,PayPal,1083.54,361.18,3,2024-02-24,Expedited,"Impulse Item, Extended Warranty",85.31
13727,44,Male,No,Headphones,HDP456,4,Completed,Bank Transfer,2167.08,361.18,6,2024-03-04,Expedited,Extended Warranty,53.17
13727,44,Male,Yes,Headphones,HDP456,5,Completed,PayPal,1444.72,361.18,4,2024-05-27,Standard,Extended Warranty,81.32
13727,44,Male,No,Smartwatch,SWT567,3,Cancelled,PayPal,1378.5,459.5,3,2024-07-02,Expedited,"Impulse Item, Accessory, Accessory",213.56
13728,68,Female,No,Tablet,TBL345,3,Cancelled,Credit Card,3145.64,786.41,4,2024-04-29,Standard,"Impulse Item, Accessory",124.16
13728,68,Female,No,Laptop,LTP123,1,Cancelled,Bank Transfer,4045.92,674.32,6,2024-05-02,Expedited,"Accessory, Impulse Item, Extended Warranty",181.14
13728,68,Female,No,Tablet,TBL345,2,Cancelled,Credit Card,3932.05,786.41,5,2024-08-09,Standard,"Accessory, Accessory, Impulse Item",89.7
13728,68,Female,No,Headphones,HDP456,1,Completed,PayPal,2889.44,361.18,8,2024-09-13,Standard,,0
13729,26,Female,No,Headphones,HDP456,4,Completed,PayPal,2167.08,361.18,6,2024-01-07,Standard,"Impulse Item, Impulse Item",107.66
13729,26,Female,No,Laptop,LTP123,5,Completed,Credit Card,674.32,674.32,1,2024-01-26,Expedited,"Extended Warranty, Extended Warranty",106.68
13731,60,Male,No,Smartwatch,SWT567,1,Completed,Credit Card,1378.5,459.5,3,2024-05-28,Standard,"Impulse Item, Accessory",175.3
13731,60,Male,No,Tablet,TBL345,2,Cancelled,Bank Transfer,4718.46,786.41,6,2024-08-01,Standard,"Extended Warranty, Extended Warranty",132.99
13731,60,Male,No,Headphones,HDP456,3,Cancelled,Credit Card,1805.9,361.18,5,2024-08-16,Standard,"Accessory, Extended Warranty, Extended Warranty",161.78
13732,60,Male,No,Laptop,LTP123,4,Cancelled,Bank Transfer,6743.2,674.32,10,2024-03-08,Standard,Impulse Item,99.43
13732,60,Male,No,Smartphone,SMP234,4,Completed,Bank Transfer,7977.76,1139.68,7,2024-09-09,Same Day,,0
13734,63,Male,No,Smartwatch,SWT567,2,Completed,PayPal,1838,459.5,4,2024-03-05,Standard,,0
13735,41,Female,No,Tablet,TBL345,5,Completed,PayPal,786.41,786.41,1,2024-04-24,Standard,,0
13736,78,Male,No,Smartwatch,SWT567,5,Completed,Credit Card,4595,459.5,10,2024-01-08,Standard,,0
13736,78,Male,No,Laptop,LTP123,3,Completed,Bank Transfer,1348.64,674.32,2,2024-04-18,Same Day,"Accessory, Extended Warranty",113.21
13737,26,Male,No,Headphones,HDP456,5,Completed,PayPal,3250.62,361.18,9,2024-05-18,Expedited,,0
13738,69,Female,Yes,Tablet,TBL345,5,Cancelled,Bank Transfer,7864.1,786.41,10,2024-07-09,Standard,"Accessory, Impulse Item, Accessory",182.59
13739,30,Female,No,Smartwatch,SWT567,5,Completed,PayPal,3216.5,459.5,7,2024-03-31,Expedited,"Impulse Item, Extended Warranty, Accessory",93.18
13739,30,Female,No,Smartwatch,SWT567,3,Completed,Bank Transfer,1838,459.5,4,2024-06-30,Expedited,"Extended Warranty, Impulse Item, Impulse Item",172.24
13740,61,Female,Yes,Smartphone,SMP234,5,Cancelled,Bank Transfer,11396.8,1139.68,10,2024-01-28,Standard,"Impulse Item, Accessory, Accessory",176.01
13740,61,Female,No,Tablet,TBL345,3,Completed,Bank Transfer,5504.87,786.41,7,2024-06-05,Same Day,,0
13742,67,Male,No,Tablet,TBL345,4,Cancelled,Credit Card,4718.46,786.41,6,2024-01-15,Expedited,"Accessory, Impulse Item, Accessory",99.79
13742,67,Male,No,Tablet,TBL345,4,Completed,Credit Card,5504.87,786.41,7,2024-07-03,Same Day,,0
13742,67,Male,No,Smartwatch,SWT567,4,Cancelled,Credit Card,919,459.5,2,2024-07-04,Standard,"Extended Warranty, Extended Warranty, Extended Warranty",212.29
13743,28,Male,Yes,Smartphone,SMP234,4,Completed,Credit Card,2279.36,1139.68,2,2024-07-23,Expedited,,0
13743,28,Male,No,Tablet,TBL345,5,Cancelled,Bank Transfer,3145.64,786.41,4,2024-09-02,Expedited,"Impulse Item, Impulse Item, Accessory",199.68
13744,78,Female,No,Laptop,LTP123,1,Completed,Bank Transfer,2697.28,674.32,4,2024-03-16,Standard,"Accessory, Impulse Item, Accessory",210.38
13744,78,Female,Yes,Headphones,HDP456,2,Completed,Bank Transfer,361.18,361.18,1,2024-06-23,Expedited,Extended Warranty,38.45
13746,70,Male,No,Headphones,HDP456,4,Completed,Bank Transfer,1805.9,361.18,5,2024-03-05,Standard,Impulse Item,69.39
13747,55,Male,No,Smartphone,SMP234,3,Completed,PayPal,5698.4,1139.68,5,2024-01-07,Expedited,"Extended Warranty, Extended Warranty, Impulse Item",203.23
13748,53,Male,No,Tablet,TBL345,4,Cancelled,Credit Card,6291.28,786.41,8,2024-01-25,Standard,"Impulse Item, Accessory",136.77
13748,53,Male,Yes,Headphones,HDP456,5,Cancelled,Bank Transfer,2167.08,361.18,6,2024-03-31,Expedited,"Extended Warranty, Extended Warranty",53.79
13752,65,Male,No,Laptop,LTP123,5,Completed,PayPal,4045.92,674.32,6,2024-02-06,Same Day,,0
13752,65,Male,No,Smartphone,SMP234,3,Completed,PayPal,9117.44,1139.68,8,2024-07-10,Expedited,"Accessory, Impulse Item",132.96
13754,54,Male,No,Smartphone,SMP234,2,Cancelled,Bank Transfer,1139.68,1139.68,1,2024-03-07,Same Day,"Impulse Item, Accessory",130.46
13754,54,Male,No,Smartwatch,SWT567,5,Completed,Bank Transfer,2297.5,459.5,5,2024-05-29,Standard,,0
13754,54,Male,No,Smartwatch,SWT567,3,Cancelled,Credit Card,4595,459.5,10,2024-07-09,Expedited,"Accessory, Extended Warranty, Impulse Item",115.74
13755,58,Male,No,Laptop,LTP123,3,Cancelled,PayPal,1348.64,674.32,2,2024-06-03,Standard,Impulse Item,43.02
13755,58,Male,No,Headphones,HDP456,2,Completed,Bank Transfer,1083.54,361.18,3,2024-07-03,Standard,"Extended Warranty, Accessory",66.09
13756,58,Male,No,Laptop,LTP123,3,Completed,Credit Card,6743.2,674.32,10,2024-08-03,Standard,,0
13759,41,Female,Yes,Smartwatch,SWT567,5,Completed,PayPal,1838,459.5,4,2024-02-17,Same Day,"Impulse Item, Extended Warranty",164.28
13760,74,Female,No,Headphones,HDP456,3,Cancelled,Bank Transfer,2528.26,361.18,7,2024-06-17,Expedited,Impulse Item,75.01
13761,65,Male,No,Headphones,HDP456,1,Completed,Bank Transfer,3250.62,361.18,9,2024-08-04,Standard,Accessory,49.78
13761,65,Male,No,Tablet,TBL345,2,Completed,PayPal,1572.82,786.41,2,2024-08-22,Same Day,Extended Warranty,88.37
13762,24,Female,No,Smartphone,SMP234,3,Completed,Bank Transfer,9117.44,1139.68,8,2024-08-10,Expedited,,0
13763,55,Male,No,Laptop,LTP123,4,Cancelled,PayPal,674.32,674.32,1,2024-07-03,Same Day,,0
13763,55,Male,No,Headphones,HDP456,4,Cancelled,Bank Transfer,2528.26,361.18,7,2024-08-13,Standard,"Accessory, Accessory",104.03
13766,71,Female,No,Laptop,LTP123,2,Completed,PayPal,674.32,674.32,1,2024-03-27,Same Day,,0
13766,71,Female,No,Smartwatch,SWT567,5,Completed,Bank Transfer,4595,459.5,10,2024-05-24,Standard,,0
13767,18,Male,No,Smartwatch,SWT567,1,Cancelled,Bank Transfer,3216.5,459.5,7,2024-04-08,Standard,,0
13767,18,Male,No,Smartwatch,SWT567,5,Cancelled,Credit Card,1838,459.5,4,2024-05-31,Same Day,"Extended Warranty, Accessory",127.73
13767,18,Male,No,Tablet,TBL345,4,Completed,Credit Card,7077.69,786.41,9,2024-06-05,Same Day,"Accessory, Extended Warranty",155.3
13767,18,Male,No,Smartphone,SMP234,1,Completed,Bank Transfer,10257.12,1139.68,9,2024-06-19,Same Day,Extended Warranty,97.1
13768,51,Male,No,Smartphone,SMP234,1,Completed,PayPal,1139.68,1139.68,1,2024-07-01,Standard,,0
13771,45,Male,Yes,Headphones,HDP456,3,Completed,Credit Card,1083.54,361.18,3,2024-02-20,Same Day,"Accessory, Extended Warranty, Accessory",122.31
13771,45,Male,No,Tablet,TBL345,4,Completed,Credit Card,5504.87,786.41,7,2024-02-29,Standard,Extended Warranty,65.1
13772,60,Male,No,Laptop,LTP123,2,Cancelled,Bank Transfer,4045.92,674.32,6,2024-01-03,Expedited,Accessory,78.39
13772,60,Male,Yes,Headphones,HDP456,4,Cancelled,PayPal,722.36,361.18,2,2024-01-27,Expedited,Impulse Item,66.44
13772,60,Male,No,Smartwatch,SWT567,3,Completed,PayPal,3216.5,459.5,7,2024-08-10,Standard,Extended Warranty,80.46
13773,56,Male,No,Smartphone,SMP234,2,Completed,PayPal,7977.76,1139.68,7,2024-07-08,Standard,"Extended Warranty, Accessory, Accessory",124.14
13775,49,Male,No,Headphones,HDP456,2,Completed,Credit Card,361.18,361.18,1,2024-07-17,Standard,"Extended Warranty, Impulse Item",79.56
13776,52,Male,No,Smartphone,SMP234,5,Cancelled,Bank Transfer,1139.68,1139.68,1,2024-04-12,Same Day,,0
13776,52,Male,No,Laptop,LTP123,4,Completed,PayPal,5394.56,674.32,8,2024-09-20,Expedited,Accessory,40.83
13777,31,Female,No,Headphones,HDP456,3,Completed,Credit Card,1805.9,361.18,5,2024-05-09,Standard,"Extended Warranty, Accessory",106.05
13777,31,Female,No,Smartwatch,SWT567,4,Cancelled,PayPal,3216.5,459.5,7,2024-05-30,Same Day,"Impulse Item, Accessory",174.59
13778,56,Female,No,Headphones,HDP456,5,Completed,Credit Card,2889.44,361.18,8,2024-05-17,Expedited,,0
13778,56,Female,No,Headphones,HDP456,4,Completed,Bank Transfer,2889.44,361.18,8,2024-08-24,Standard,"Accessory, Extended Warranty, Impulse Item",162.25
13779,54,Female,No,Tablet,TBL345,5,Cancelled,Credit Card,2359.23,786.41,3,2024-04-09,Expedited,,0
13779,54,Female,No,Laptop,LTP123,1,Cancelled,Credit Card,4720.24,674.32,7,2024-04-25,Same Day,"Accessory, Impulse Item, Extended Warranty",164.59
13780,45,Male,Yes,Smartphone,SMP234,5,Completed,Bank Transfer,2279.36,1139.68,2,2024-05-30,Standard,"Impulse Item, Extended Warranty",85.87
13780,45,Male,No,Smartwatch,SWT567,5,Cancelled,Bank Transfer,1838,459.5,4,2024-08-26,Same Day,,0
13782,68,Male,No,Smartwatch,SWT567,3,Cancelled,Credit Card,3216.5,459.5,7,2024-04-05,Same Day,"Accessory, Accessory",126.96
13783,33,Male,Yes,Laptop,LTP123,2,Completed,Credit Card,2022.96,674.32,3,2024-06-16,Same Day,Impulse Item,80.89
13784,80,Female,Yes,Smartwatch,SWT567,4,Completed,PayPal,1838,459.5,4,2024-01-12,Standard,Impulse Item,12.96
13785,26,Male,Yes,Headphones,HDP456,5,Completed,Credit Card,722.36,361.18,2,2024-05-23,Same Day,Extended Warranty,89.17
13786,21,Female,No,Smartwatch,SWT567,3,Cancelled,Credit Card,2757,459.5,6,2024-04-15,Same Day,"Impulse Item, Impulse Item",163.61
13787,60,Female,No,Laptop,LTP123,2,Completed,Bank Transfer,6743.2,674.32,10,2024-02-06,Standard,Impulse Item,28.61
13789,79,Male,No,Headphones,HDP456,5,Cancelled,PayPal,1444.72,361.18,4,2024-02-24,Expedited,"Extended Warranty, Impulse Item",109.03
13789,79,Male,Yes,Laptop,LTP123,1,Completed,PayPal,4045.92,674.32,6,2024-02-29,Expedited,"Extended Warranty, Extended Warranty, Extended Warranty",138.16
13792,26,Female,Yes,Tablet,TBL345,3,Cancelled,Bank Transfer,3145.64,786.41,4,2024-02-17,Expedited,Accessory,59.14
13792,26,Female,No,Smartphone,SMP234,5,Cancelled,PayPal,7977.76,1139.68,7,2024-06-22,Standard,"Accessory, Extended Warranty",103.44
13792,26,Female,No,Smartphone,SMP234,5,Cancelled,PayPal,11396.8,1139.68,10,2024-08-27,Expedited,Extended Warranty,28.31
13792,26,Female,No,Smartwatch,SWT567,5,Cancelled,PayPal,3676,459.5,8,2024-08-27,Same Day,Impulse Item,94.56
13793,42,Male,No,Tablet,TBL345,4,Cancelled,Bank Transfer,786.41,786.41,1,2024-04-21,Standard,Impulse Item,90.4
13794,29,Male,No,Smartwatch,SWT567,3,Cancelled,Bank Transfer,4595,459.5,10,2024-03-21,Standard,,0
13797,62,Male,No,Smartwatch,SWT567,2,Completed,Bank Transfer,3216.5,459.5,7,2024-05-08,Same Day,Accessory,18.99
13797,62,Male,No,Smartphone,SMP234,5,Completed,PayPal,11396.8,1139.68,10,2024-05-13,Standard,Accessory,59.84
13797,62,Male,No,Smartphone,SMP234,4,Completed,Bank Transfer,10257.12,1139.68,9,2024-07-25,Standard,,0
13798,78,Female,No,Smartphone,SMP234,2,Completed,Bank Transfer,7977.76,1139.68,7,2024-06-09,Standard,"Impulse Item, Accessory",117.73
13798,78,Female,Yes,Smartwatch,SWT567,2,Completed,Bank Transfer,4595,459.5,10,2024-08-22,Expedited,"Extended Warranty, Extended Warranty",133.73
13800,26,Male,No,Headphones,HDP456,3,Completed,Bank Transfer,2528.26,361.18,7,2024-03-24,Same Day,"Extended Warranty, Extended Warranty",69.4
13801,26,Female,No,Laptop,LTP123,3,Completed,Credit Card,4045.92,674.32,6,2024-03-30,Standard,"Impulse Item, Accessory, Impulse Item",104.64
13802,25,Female,No,Laptop,LTP123,5,Completed,Credit Card,1348.64,674.32,2,2024-04-27,Expedited,"Extended Warranty, Extended Warranty",106.25
13802,25,Female,Yes,Headphones,HDP456,1,Completed,Bank Transfer,2528.26,361.18,7,2024-06-17,Same Day,"Extended Warranty, Accessory",137.79
13802,25,Female,No,Smartphone,SMP234,1,Completed,Credit Card,6838.08,1139.68,6,2024-08-25,Standard,Extended Warranty,76.42
13803,77,Male,No,Headphones,HDP456,4,Completed,Bank Transfer,3250.62,361.18,9,2024-06-01,Same Day,Accessory,47.15
13803,77,Male,No,Tablet,TBL345,1,Completed,Bank Transfer,3932.05,786.41,5,2024-06-05,Standard,Extended Warranty,27.47
13803,77,Male,No,Tablet,TBL345,5,Cancelled,Bank Transfer,2359.23,786.41,3,2024-08-19,Same Day,"Extended Warranty, Impulse Item",133.68
13804,59,Male,No,Smartwatch,SWT567,1,Completed,PayPal,4135.5,459.5,9,2024-03-04,Same Day,Impulse Item,72.28
13804,59,Male,No,Tablet,TBL345,5,Cancelled,PayPal,7077.69,786.41,9,2024-03-26,Standard,"Extended Warranty, Impulse Item, Extended Warranty",148.93
13804,59,Male,No,Headphones,HDP456,4,Completed,Bank Transfer,2889.44,361.18,8,2024-08-18,Expedited,Extended Warranty,27.97
13805,70,Female,No,Smartphone,SMP234,1,Completed,Bank Transfer,4558.72,1139.68,4,2024-03-11,Standard,Accessory,58.08
13806,59,Male,No,Smartphone,SMP234,5,Completed,Bank Transfer,4558.72,1139.68,4,2024-02-17,Standard,,0
13809,47,Male,Yes,Smartwatch,SWT567,4,Cancelled,Bank Transfer,1838,459.5,4,2024-05-31,Standard,"Impulse Item, Extended Warranty, Impulse Item",162.53
13810,52,Female,No,Tablet,TBL345,3,Cancelled,PayPal,2359.23,786.41,3,2024-01-20,Same Day,,0
13811,61,Female,No,Headphones,HDP456,5,Completed,Credit Card,1083.54,361.18,3,2024-03-18,Standard,,0
13811,61,Female,No,Headphones,HDP456,4,Completed,Credit Card,1444.72,361.18,4,2024-04-29,Standard,"Accessory, Extended Warranty, Extended Warranty",157.89
13811,61,Female,No,Smartwatch,SWT567,4,Completed,Credit Card,3216.5,459.5,7,2024-06-21,Same Day,,0
13811,61,Female,No,Tablet,TBL345,1,Completed,Credit Card,4718.46,786.41,6,2024-06-24,Expedited,"Accessory, Extended Warranty, Impulse Item",199.91
13812,77,Female,No,Laptop,LTP123,1,Completed,PayPal,2697.28,674.32,4,2024-03-17,Expedited,,0
13813,27,Female,No,Laptop,LTP123,5,Cancelled,Credit Card,1348.64,674.32,2,2024-01-12,Standard,"Impulse Item, Extended Warranty",65.62
13813,27,Female,Yes,Tablet,TBL345,2,Cancelled,Bank Transfer,6291.28,786.41,8,2024-03-09,Expedited,Accessory,97.18
13813,27,Female,No,Smartphone,SMP234,2,Completed,PayPal,10257.12,1139.68,9,2024-03-26,Expedited,,0
13813,27,Female,Yes,Smartwatch,SWT567,1,Cancelled,Credit Card,3676,459.5,8,2024-05-28,Expedited,"Accessory, Accessory, Extended Warranty",92.23
13813,27,Female,No,Smartphone,SMP234,3,Completed,PayPal,10257.12,1139.68,9,2024-06-21,Expedited,Extended Warranty,13.61
13815,60,Male,No,Tablet,TBL345,5,Completed,Bank Transfer,2359.23,786.41,3,2024-01-08,Expedited,"Impulse Item, Extended Warranty, Accessory",160.36
13815,60,Male,No,Smartphone,SMP234,5,Completed,Credit Card,10257.12,1139.68,9,2024-05-17,Same Day,"Extended Warranty, Accessory",75.95
13818,54,Male,No,Smartphone,SMP234,2,Completed,Credit Card,6838.08,1139.68,6,2024-04-29,Same Day,Extended Warranty,93.66
13819,41,Male,No,Tablet,TBL345,3,Completed,Bank Transfer,3145.64,786.41,4,2024-08-10,Same Day,,0
13820,73,Male,No,Tablet,TBL345,5,Completed,Credit Card,7077.69,786.41,9,2024-09-03,Expedited,"Extended Warranty, Impulse Item",71.31
13821,53,Female,No,Headphones,HDP456,5,Cancelled,Credit Card,1444.72,361.18,4,2024-05-31,Expedited,Extended Warranty,91.53
13823,33,Male,Yes,Smartphone,SMP234,5,Completed,Bank Transfer,10257.12,1139.68,9,2024-02-22,Same Day,"Extended Warranty, Impulse Item",152.5
13823,33,Male,Yes,Laptop,LTP123,2,Completed,PayPal,6068.88,674.32,9,2024-04-06,Same Day,"Extended Warranty, Accessory",78.23
13823,33,Male,Yes,Tablet,TBL345,3,Completed,Bank Transfer,2359.23,786.41,3,2024-07-04,Expedited,,0
13823,33,Male,No,Tablet,TBL345,5,Completed,Bank Transfer,3932.05,786.41,5,2024-09-12,Same Day,,0
13824,71,Male,No,Headphones,HDP456,2,Completed,Credit Card,2167.08,361.18,6,2024-09-05,Same Day,"Extended Warranty, Accessory, Impulse Item",160.32
13825,67,Male,No,Smartphone,SMP234,1,Completed,Credit Card,1139.68,1139.68,1,2024-04-09,Same Day,Impulse Item,23.58
13825,67,Male,No,Smartphone,SMP234,1,Completed,Credit Card,2279.36,1139.68,2,2024-08-01,Standard,Impulse Item,78.36
13826,34,Female,No,Headphones,HDP456,5,Completed,Bank Transfer,361.18,361.18,1,2024-05-07,Expedited,"Accessory, Accessory",106.49
13827,26,Female,No,Smartphone,SMP234,2,Completed,Bank Transfer,10257.12,1139.68,9,2024-02-06,Same Day,Extended Warranty,69.14
13827,26,Female,No,Headphones,HDP456,1,Completed,Credit Card,3611.8,361.18,10,2024-09-01,Expedited,"Impulse Item, Extended Warranty",79.73
13828,78,Male,No,Smartwatch,SWT567,1,Completed,Bank Transfer,1838,459.5,4,2024-07-18,Expedited,Extended Warranty,93.67
13829,32,Female,Yes,Smartphone,SMP234,5,Completed,PayPal,10257.12,1139.68,9,2024-03-12,Expedited,"Impulse Item, Impulse Item, Impulse Item",154.59
13830,34,Female,No,Headphones,HDP456,3,Completed,Credit Card,722.36,361.18,2,2024-01-10,Same Day,"Accessory, Accessory",61.28
13830,34,Female,No,Smartwatch,SWT567,3,Completed,Credit Card,2297.5,459.5,5,2024-08-19,Same Day,Impulse Item,89.36
13831,37,Female,No,Laptop,LTP123,5,Completed,PayPal,1348.64,674.32,2,2024-01-07,Same Day,"Accessory, Accessory, Extended Warranty",155.1
13834,78,Female,No,Smartphone,SMP234,1,Completed,Bank Transfer,3419.04,1139.68,3,2024-06-21,Expedited,"Impulse Item, Impulse Item",189.11
13834,78,Female,No,Headphones,HDP456,5,Cancelled,PayPal,2167.08,361.18,6,2024-09-07,Same Day,Impulse Item,31.94
13836,60,Female,Yes,Laptop,LTP123,5,Cancelled,Bank Transfer,674.32,674.32,1,2024-07-20,Standard,,0
13838,26,Male,No,Smartphone,SMP234,5,Completed,Credit Card,6838.08,1139.68,6,2024-09-11,Standard,"Accessory, Impulse Item",39.96
13839,19,Male,No,Tablet,TBL345,3,Cancelled,PayPal,4718.46,786.41,6,2024-04-12,Expedited,"Impulse Item, Accessory",100.56
13840,42,Female,No,Headphones,HDP456,4,Completed,PayPal,2528.26,361.18,7,2024-08-05,Standard,Extended Warranty,90.16
13840,42,Female,No,Smartwatch,SWT567,1,Cancelled,Bank Transfer,459.5,459.5,1,2024-09-01,Standard,,0
13842,48,Female,No,Tablet,TBL345,5,Completed,PayPal,786.41,786.41,1,2024-07-26,Standard,"Impulse Item, Impulse Item, Accessory",132.3
13843,30,Male,Yes,Tablet,TBL345,3,Completed,Bank Transfer,3932.05,786.41,5,2024-02-03,Same Day,"Accessory, Accessory, Impulse Item",55.76
13845,38,Female,No,Tablet,TBL345,2,Completed,Bank Transfer,3932.05,786.41,5,2024-02-11,Same Day,Accessory,25.65
13845,38,Female,No,Headphones,HDP456,4,Cancelled,Credit Card,722.36,361.18,2,2024-03-05,Standard,"Accessory, Impulse Item, Extended Warranty",155.33
13846,70,Male,No,Tablet,TBL345,3,Completed,Credit Card,7864.1,786.41,10,2024-02-02,Expedited,"Accessory, Impulse Item, Impulse Item",97.54
13847,20,Male,Yes,Smartphone,SMP234,1,Cancelled,Credit Card,11396.8,1139.68,10,2024-03-23,Standard,Accessory,72.93
13847,20,Male,No,Smartwatch,SWT567,1,Cancelled,PayPal,1378.5,459.5,3,2024-05-03,Standard,"Impulse Item, Impulse Item",99.49
13848,37,Male,Yes,Smartwatch,SWT567,5,Cancelled,Credit Card,3216.5,459.5,7,2024-06-04,Standard,,0
13848,37,Male,No,Smartphone,SMP234,5,Cancelled,PayPal,7977.76,1139.68,7,2024-06-09,Expedited,,0
13849,43,Male,Yes,Smartphone,SMP234,4,Completed,Bank Transfer,3419.04,1139.68,3,2024-02-18,Standard,,0
13849,43,Male,No,Tablet,TBL345,4,Cancelled,PayPal,2359.23,786.41,3,2024-02-21,Expedited,Extended Warranty,98.2
13851,66,Male,No,Smartphone,SMP234,3,Cancelled,PayPal,11396.8,1139.68,10,2024-03-17,Same Day,"Accessory, Impulse Item",127.36
13854,45,Male,No,Tablet,TBL345,4,Completed,Bank Transfer,3932.05,786.41,5,2024-06-20,Expedited,,0
13856,61,Female,No,Laptop,LTP123,4,Completed,PayPal,6068.88,674.32,9,2024-04-21,Standard,"Impulse Item, Extended Warranty",180.33
13857,31,Male,No,Smartphone,SMP234,4,Completed,Credit Card,5698.4,1139.68,5,2024-08-29,Same Day,Extended Warranty,14.95
13858,59,Female,No,Tablet,TBL345,1,Cancelled,Credit Card,7077.69,786.41,9,2024-01-04,Standard,Accessory,90.94
13860,28,Female,No,Smartphone,SMP234,5,Completed,PayPal,2279.36,1139.68,2,2024-09-14,Expedited,Extended Warranty,91.74
13861,50,Male,No,Laptop,LTP123,4,Completed,Bank Transfer,2697.28,674.32,4,2024-06-14,Standard,"Accessory, Extended Warranty, Impulse Item",187.26
13861,50,Male,No,Headphones,HDP456,3,Completed,PayPal,1805.9,361.18,5,2024-06-19,Standard,"Extended Warranty, Extended Warranty",125.91
13863,32,Female,Yes,Laptop,LTP123,1,Cancelled,Bank Transfer,1348.64,674.32,2,2024-02-08,Standard,Accessory,74.61
13865,57,Male,No,Laptop,LTP123,3,Completed,PayPal,1348.64,674.32,2,2024-02-20,Same Day,,0
13865,57,Male,No,Headphones,HDP456,3,Cancelled,Bank Transfer,2889.44,361.18,8,2024-07-16,Same Day,,0
13866,18,Female,No,Tablet,TBL345,5,Cancelled,Bank Transfer,3932.05,786.41,5,2024-02-08,Standard,"Impulse Item, Accessory, Accessory",122.22
13868,62,Female,No,Smartwatch,SWT567,5,Completed,PayPal,4135.5,459.5,9,2024-03-06,Standard,,0
13868,62,Female,No,Smartphone,SMP234,5,Cancelled,Credit Card,10257.12,1139.68,9,2024-07-25,Standard,,0
13870,60,Male,No,Tablet,TBL345,3,Completed,Credit Card,7077.69,786.41,9,2024-09-21,Same Day,"Accessory, Extended Warranty, Accessory",142.74
13872,22,Female,No,Smartwatch,SWT567,1,Completed,PayPal,459.5,459.5,1,2024-04-28,Same Day,Impulse Item,39.53
13872,22,Female,No,Smartwatch,SWT567,4,Cancelled,PayPal,3676,459.5,8,2024-08-23,Standard,,0
13873,77,Female,No,Laptop,LTP123,3,Completed,Credit Card,1348.64,674.32,2,2024-02-12,Standard,"Extended Warranty, Accessory, Impulse Item",110.63
13873,77,Female,Yes,Laptop,LTP123,4,Completed,Credit Card,5394.56,674.32,8,2024-03-29,Standard,"Impulse Item, Impulse Item, Accessory",189.19
13873,77,Female,Yes,Tablet,TBL345,2,Completed,Credit Card,3145.64,786.41,4,2024-04-16,Same Day,,0
13873,77,Female,No,Smartphone,SMP234,2,Completed,PayPal,7977.76,1139.68,7,2024-08-22,Expedited,"Accessory, Accessory",178.14
13876,77,Male,No,Tablet,TBL345,5,Completed,PayPal,3145.64,786.41,4,2024-03-30,Expedited,"Impulse Item, Impulse Item, Impulse Item",123.63
13877,43,Female,No,Tablet,TBL345,4,Cancelled,Bank Transfer,7864.1,786.41,10,2024-04-28,Same Day,Accessory,68.64
13877,43,Female,No,Smartphone,SMP234,5,Completed,PayPal,3419.04,1139.68,3,2024-09-14,Same Day,"Extended Warranty, Extended Warranty, Accessory",183.59
13878,51,Male,No,Smartwatch,SWT567,3,Cancelled,Bank Transfer,1838,459.5,4,2024-02-25,Same Day,,0
