product_id,product_name,category,price_per_kg,units_shipped_kg,units_sold_kg,units_on_hand_kg,supplier,farm_location,sale_date
0985f295-bb82-484f-9cab-76637e8e8bdb,Chicken,Livestock,2.97,38988,27513,11475,Prime Meats LLC,"North Andreanneton, RI",2022-07-08
be996df6-1780-4352-8b7d-1f927279aa49,Oranges,Fruits,2.35,35661,32321,3340,Citrus World Inc.,"Crystalborough, MI",2023-02-20
8e1653f9-1b33-405a-b4d8-2cb0af5a59eb,Tomatoes,Vegetables,2.66,48851,955,47896,Green Valley Farms,"Port Norma, WI",2022-11-02
e96370a4-5a1b-4ad6-bfd0-c8bd9d40ee3d,Peaches,Fruits,4.19,16779,2016,14763,Golden Orchards,"West Maudie, ID",2022-04-24
6c8adfc3-2114-4b78-a3e2-2269a6a0dc02,Milk,Dairy,1.02,17519,2810,14709,Happy Cows Dairy,"West Marcia, ME",2023-04-25
b12c721e-8301-4b08-8ac3-d435be9b8b32,Lamb,Livestock,11.88,39458,480,38978,Prime Meats LLC,"Fort Lorenville, OR",2022-02-10
7ba3ccef-363a-40c5-9bbd-a451068846c5,Yogurt,Dairy,3.10,27695,6795,20900,Dairyland Co-op,"New Blazeworth, NM",2023-12-15
4a0f8862-c851-4073-bc17-3a3d93834902,Beef,Livestock,8.53,35455,24243,11212,Organic Meats Co.,"Coltonstead, DE",2023-06-14
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.88,3955,1381,2574,Nature's Best Produce,"North Jeremie, OR",2023-08-01
be996df6-1780-4352-8b7d-1f927279aa49,Oranges,Fruits,3.34,8139,427,7712,Citrus World Inc.,"Boynton Beach, WA",2023-05-25
e96370a4-5a1b-4ad6-bfd0-c8bd9d40ee3d,Peaches,Fruits,4.05,47236,42920,4316,Citrus World Inc.,"Citrus Heights, TN",2023-03-22
9bb2d8db-a7ac-4d40-9d3c-0c96cafe7153,Butter,Dairy,4.50,27220,22132,5088,Organic Valley,"Edachester, NC",2022-09-09
8dc0c292-d59b-4692-bcc4-2003c0177ea7,Peppers,Vegetables,1.65,12791,1856,10935,Sunrise Agriculture,"North Felipe, NY",2022-03-09
f0fa3446-1398-417a-bda7-de131121a15b,Oats,Grains,0.73,23806,5894,17912,Golden Harvest Agriculture,"Arcadia, NE",2022-10-28
0bd5bf2b-be0a-4ba0-aa92-059021b169e3,Bananas,Fruits,1.43,26951,16002,10949,Orchard Lane Farms,"East Sammieview, VA",2022-07-02
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.65,20575,5474,15101,Midwest Grains Co.,"New Emmanuel, NY",2022-12-22
5feb3ab1-f866-4401-b84a-d4d4d6168c8f,Apples,Fruits,2.72,38008,33188,4820,Berry Fields,"Port Arnulfohaven, OR",2023-10-10
3b87981b-375b-494a-9b11-00bf7144143a,Pork,Livestock,8.32,45996,18396,27600,Organic Meats Co.,"Kozeyfurt, WI",2023-05-31
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.65,15610,13352,2258,Golden Harvest Agriculture,"Torpville, WV",2022-07-31
f0fa3446-1398-417a-bda7-de131121a15b,Oats,Grains,0.96,4673,2938,1735,Farmers Grain Union,"Reingerview, KY",2023-10-31
9bb2d8db-a7ac-4d40-9d3c-0c96cafe7153,Butter,Dairy,5.26,45462,6032,39430,Organic Valley,"Bauchstead, NY",2023-12-03
3b5d009c-ae38-4a53-9c94-f1853d67f882,Grapes,Fruits,4.07,46977,19637,27340,Citrus World Inc.,"Dickinsonstad, AZ",2022-02-28
5feb3ab1-f866-4401-b84a-d4d4d6168c8f,Apples,Fruits,2.76,8932,2394,6538,Citrus World Inc.,"Fort Kamren, LA",2023-07-16
7ba3ccef-363a-40c5-9bbd-a451068846c5,Yogurt,Dairy,3.26,47257,42826,4431,Happy Cows Dairy,"Kayastead, NE",2022-04-04
0985f295-bb82-484f-9cab-76637e8e8bdb,Chicken,Livestock,2.49,13197,1661,11536,Ranchers Pride,"Burnicehaven, OK",2023-08-14
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,1.03,2600,402,2198,Midwest Grains Co.,"Brownbury, CA",2022-07-27
57ad2178-9598-4981-b0f7-78a91162821e,Cheese,Dairy,9.32,26524,23285,3239,Organic Valley,"New Haskellview, TX",2022-03-30
b12c721e-8301-4b08-8ac3-d435be9b8b32,Lamb,Livestock,10.54,17315,8614,8701,Ranchers Pride,"Lake Mustafa, ID",2023-10-16
f0fa3446-1398-417a-bda7-de131121a15b,Oats,Grains,0.95,3329,245,3084,Midwest Grains Co.,"New Gretaland, AL",2022-03-22
c81f400e-c19f-417f-99fb-039a19506e85,Onions,Vegetables,0.88,39026,17494,21532,Sunrise Agriculture,"South Rosemarie, GA",2022-04-30
8e1653f9-1b33-405a-b4d8-2cb0af5a59eb,Tomatoes,Vegetables,2.76,7859,41,7818,Nature's Best Produce,"Kutchfort, CA",2023-05-29
8e1653f9-1b33-405a-b4d8-2cb0af5a59eb,Tomatoes,Vegetables,2.45,19438,14831,4607,Sunrise Agriculture,"Sandrastad, MO",2023-07-05
921530a1-c4d1-4e94-b8ad-11f6fbcc4fca,Rice,Grains,1.13,24998,24111,887,Golden Harvest Agriculture,"Cummeratafield, ME",2022-08-31
09728c35-ae6c-4ac6-a7b4-eff32b3574c3,Carrots,Vegetables,1.21,14643,2865,11778,Green Valley Farms,"Dietrichcester, MA",2023-09-12
b12c721e-8301-4b08-8ac3-d435be9b8b32,Lamb,Livestock,14.29,37431,7214,30217,Organic Meats Co.,"Tiannacester, NH",2023-06-22
921530a1-c4d1-4e94-b8ad-11f6fbcc4fca,Rice,Grains,1.12,37050,27935,9115,Farmers Grain Union,"East Kiramouth, WI",2022-07-16
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.61,36777,22770,14007,Sunrise Agriculture,"Maiyatown, AK",2023-11-18
b12c721e-8301-4b08-8ac3-d435be9b8b32,Lamb,Livestock,13.03,42241,40006,2235,Ranchers Pride,"Somerville, NC",2022-06-08
6c8adfc3-2114-4b78-a3e2-2269a6a0dc02,Milk,Dairy,1.35,12166,7244,4922,Happy Cows Dairy,"Vineland, ND",2023-10-06
7ba3ccef-363a-40c5-9bbd-a451068846c5,Yogurt,Dairy,3.32,34042,7887,26155,Fresh Dairy Farms,"Eden Prairie, PA",2023-01-31
0bd5bf2b-be0a-4ba0-aa92-059021b169e3,Bananas,Fruits,1.46,7429,5725,1704,Citrus World Inc.,"Fort Amparo, GA",2023-10-12
3b87981b-375b-494a-9b11-00bf7144143a,Pork,Livestock,5.67,44644,9783,34861,Country Fresh Meats,"New Wendell, OR",2022-02-13
0bd5bf2b-be0a-4ba0-aa92-059021b169e3,Bananas,Fruits,1.46,24412,22728,1684,Orchard Lane Farms,"New Enafort, NC",2023-01-20
e96370a4-5a1b-4ad6-bfd0-c8bd9d40ee3d,Peaches,Fruits,2.81,13032,12026,1006,Golden Orchards,"Aylashire, IN",2023-05-09
0985f295-bb82-484f-9cab-76637e8e8bdb,Chicken,Livestock,2.44,3944,2113,1831,Ranchers Pride,"Fort Andreanefort, WY",2023-06-22
8dc0c292-d59b-4692-bcc4-2003c0177ea7,Peppers,Vegetables,1.64,33590,31401,2189,Sunrise Agriculture,"Millsmouth, NJ",2023-01-15
3b87981b-375b-494a-9b11-00bf7144143a,Pork,Livestock,6.29,40029,4746,35283,Organic Meats Co.,"Jerrellville, OK",2022-02-05
9bb2d8db-a7ac-4d40-9d3c-0c96cafe7153,Butter,Dairy,4.57,1744,484,1260,Happy Cows Dairy,"South Martinefield, MA",2022-08-01
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.55,28879,7534,21345,Organic Grain Collective,"Ullrichtown, NY",2022-04-26
7ba3ccef-363a-40c5-9bbd-a451068846c5,Yogurt,Dairy,2.90,13208,7048,6160,Organic Valley,"East Fritz, WY",2023-10-20
f0fa3446-1398-417a-bda7-de131121a15b,Oats,Grains,0.80,12249,3486,8763,Organic Grain Collective,"Kuhlmanstad, AZ",2023-01-19
10a2bd80-7c0e-4d7c-b26a-5dc5dbe2b4cf,Blueberries,Fruits,5.25,13701,7502,6199,Berry Fields,"Ortizstad, OR",2022-11-08
09728c35-ae6c-4ac6-a7b4-eff32b3574c3,Carrots,Vegetables,1.39,8376,3309,5067,Green Valley Farms,"Fort Kaileechester, LA",2022-01-30
b12c721e-8301-4b08-8ac3-d435be9b8b32,Lamb,Livestock,12.35,15942,6724,9218,Organic Meats Co.,"Lake Francis, MD",2023-04-11
8a279b7d-f76f-44c1-8df6-e7db17a391d6,Wheat,Grains,0.47,9283,1917,7366,Farmers Grain Union,"Palo Alto, CO",2022-03-30
5feb3ab1-f866-4401-b84a-d4d4d6168c8f,Apples,Fruits,3.16,2890,1567,1323,Golden Orchards,"South Ozella, NY",2022-11-17
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,0.83,7351,5248,2103,Midwest Grains Co.,"Miami, KS",2023-07-11
0bd5bf2b-be0a-4ba0-aa92-059021b169e3,Bananas,Fruits,1.70,12218,11556,662,Golden Orchards,"Port Ashleigh, NE",2022-03-01
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.78,5427,4539,888,Nature's Best Produce,"South Jeffrey, NJ",2022-02-17
be996df6-1780-4352-8b7d-1f927279aa49,Oranges,Fruits,2.26,38432,31582,6850,Golden Orchards,"East Rhianna, MN",2022-01-22
1c48eb53-85bc-4b76-92ef-97d240a8a227,Potatoes,Vegetables,0.66,37412,17378,20034,Fresh Harvest Co.,"Lake Gilbert, VA",2023-05-27
1c48eb53-85bc-4b76-92ef-97d240a8a227,Potatoes,Vegetables,0.91,13963,2505,11458,Sunrise Agriculture,"New Prince, IL",2023-06-15
4a0f8862-c851-4073-bc17-3a3d93834902,Beef,Livestock,10.15,47425,33300,14125,Organic Meats Co.,"Dareworth, OR",2023-11-15
be996df6-1780-4352-8b7d-1f927279aa49,Oranges,Fruits,2.90,47653,14955,32698,Golden Orchards,"Lake Kyleighfield, AR",2022-06-19
be996df6-1780-4352-8b7d-1f927279aa49,Oranges,Fruits,2.41,19553,9266,10287,Berry Fields,"Walnut Creek, DE",2023-09-15
0bd5bf2b-be0a-4ba0-aa92-059021b169e3,Bananas,Fruits,1.31,33660,26367,7293,Golden Orchards,"Kansas City, PA",2022-02-11
403d5331-41ba-4a1a-86d2-e1599b965c1b,Strawberries,Fruits,5.09,19071,699,18372,Citrus World Inc.,"West Bernhardfort, HI",2022-03-23
8e1653f9-1b33-405a-b4d8-2cb0af5a59eb,Tomatoes,Vegetables,2.40,30510,16381,14129,Fresh Harvest Co.,"Shemarboro, PA",2022-02-02
3b5d009c-ae38-4a53-9c94-f1853d67f882,Grapes,Fruits,3.78,34921,24589,10332,Golden Orchards,"Heaneyworth, ID",2022-11-11
57ad2178-9598-4981-b0f7-78a91162821e,Cheese,Dairy,7.58,1426,506,920,Fresh Dairy Farms,"Port Marcus, AR",2023-06-10
8a279b7d-f76f-44c1-8df6-e7db17a391d6,Wheat,Grains,0.44,32569,12884,19685,Midwest Grains Co.,"Bernardoport, IN",2023-06-28
be996df6-1780-4352-8b7d-1f927279aa49,Oranges,Fruits,2.67,4070,97,3973,Citrus World Inc.,"North Calista, MO",2023-07-09
8dc0c292-d59b-4692-bcc4-2003c0177ea7,Peppers,Vegetables,2.00,46816,42007,4809,Sunrise Agriculture,"Wehnerburgh, ID",2023-03-22
1c48eb53-85bc-4b76-92ef-97d240a8a227,Potatoes,Vegetables,0.64,42462,12894,29568,Fresh Harvest Co.,"Smyrna, OH",2023-02-01
1c48eb53-85bc-4b76-92ef-97d240a8a227,Potatoes,Vegetables,0.87,43825,11072,32753,Sunrise Agriculture,"Cartwrighttown, NC",2022-03-08
09728c35-ae6c-4ac6-a7b4-eff32b3574c3,Carrots,Vegetables,1.09,49743,36765,12978,Fresh Harvest Co.,"Stantonmouth, LA",2022-04-11
0fe0ab3f-d8b0-4134-ac3b-0b3c39af304c,Lettuce,Vegetables,0.91,18917,3772,15145,Sunrise Agriculture,"New Aylin, VA",2022-06-05
0985f295-bb82-484f-9cab-76637e8e8bdb,Chicken,Livestock,3.31,30048,10922,19126,Prime Meats LLC,"Loganland, MS",2023-07-06
57ad2178-9598-4981-b0f7-78a91162821e,Cheese,Dairy,9.23,17614,4752,12862,Happy Cows Dairy,"Ginashire, VA",2022-06-25
7ba3ccef-363a-40c5-9bbd-a451068846c5,Yogurt,Dairy,2.66,12425,5642,6783,Fresh Dairy Farms,"Kissimmee, OR",2022-05-27
c81f400e-c19f-417f-99fb-039a19506e85,Onions,Vegetables,0.82,35588,4775,30813,Fresh Harvest Co.,"Murphytown, NH",2022-12-19
b12c721e-8301-4b08-8ac3-d435be9b8b32,Lamb,Livestock,10.73,30487,27139,3348,Country Fresh Meats,"Lake Miguelton, MD",2023-05-07
8a279b7d-f76f-44c1-8df6-e7db17a391d6,Wheat,Grains,0.56,35031,26860,8171,Farmers Grain Union,"Arlington Heights, PA",2023-12-13
10a2bd80-7c0e-4d7c-b26a-5dc5dbe2b4cf,Blueberries,Fruits,5.10,41510,29331,12179,Citrus World Inc.,"North Diannaview, GA",2023-03-30
c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,Barley,Grains,0.71,45261,29543,15718,Golden Harvest Agriculture,"Krisstad, OR",2022-09-21
3b87981b-375b-494a-9b11-00bf7144143a,Pork,Livestock,7.48,10812,7858,2954,Organic Meats Co.,"Skylaport, CO",2023-11-05
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.57,1005,366,639,Organic Grain Collective,"Port Shea, MA",2022-09-29
5feb3ab1-f866-4401-b84a-d4d4d6168c8f,Apples,Fruits,2.52,41568,11275,30293,Golden Orchards,"Carterboro, AR",2022-06-06
10a2bd80-7c0e-4d7c-b26a-5dc5dbe2b4cf,Blueberries,Fruits,6.89,6424,5725,699,Citrus World Inc.,"Hilpertworth, NC",2023-12-13
403d5331-41ba-4a1a-86d2-e1599b965c1b,Strawberries,Fruits,5.36,46602,37057,9545,Orchard Lane Farms,"Fort Kelvinberg, GA",2022-09-23
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.57,13372,3052,10320,Golden Harvest Agriculture,"Eugene, NE",2023-04-15
57ad2178-9598-4981-b0f7-78a91162821e,Cheese,Dairy,8.52,32920,13640,19280,Dairyland Co-op,"Spinkafield, NM",2022-03-11
57ad2178-9598-4981-b0f7-78a91162821e,Cheese,Dairy,8.34,28567,7753,20814,Dairyland Co-op,"Harrisburg, FL",2023-04-21
10a2bd80-7c0e-4d7c-b26a-5dc5dbe2b4cf,Blueberries,Fruits,6.66,8844,74,8770,Golden Orchards,"Lake Mable, MS",2022-06-10
7ba3ccef-363a-40c5-9bbd-a451068846c5,Yogurt,Dairy,3.40,48368,41624,6744,Dairyland Co-op,"Tillmantown, MN",2023-04-28
9bb2d8db-a7ac-4d40-9d3c-0c96cafe7153,Butter,Dairy,5.52,18151,3160,14991,Dairyland Co-op,"North Gunnarville, IN",2022-03-09
3b87981b-375b-494a-9b11-00bf7144143a,Pork,Livestock,7.19,19846,8239,11607,Organic Meats Co.,"North Koryfurt, AK",2023-10-23
0985f295-bb82-484f-9cab-76637e8e8bdb,Chicken,Livestock,3.15,33961,10057,23904,Organic Meats Co.,"Olsonfort, MT",2023-05-02
b12c721e-8301-4b08-8ac3-d435be9b8b32,Lamb,Livestock,12.85,45355,39186,6169,Ranchers Pride,"Greysonfort, NV",2023-10-02
8a279b7d-f76f-44c1-8df6-e7db17a391d6,Wheat,Grains,0.56,40998,36764,4234,Farmers Grain Union,"Emmerichland, NM",2022-07-28
be996df6-1780-4352-8b7d-1f927279aa49,Oranges,Fruits,2.31,37517,17459,20058,Citrus World Inc.,"Bonnieton, SC",2023-09-28
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.70,6024,5800,224,Green Valley Farms,"Bernierchester, LA",2022-02-25
f0fa3446-1398-417a-bda7-de131121a15b,Oats,Grains,0.64,32942,9988,22954,Midwest Grains Co.,"Niaworth, VT",2023-06-22
0bd5bf2b-be0a-4ba0-aa92-059021b169e3,Bananas,Fruits,1.36,24596,9922,14674,Orchard Lane Farms,"Fletabury, CO",2022-08-23
b12c721e-8301-4b08-8ac3-d435be9b8b32,Lamb,Livestock,13.22,33920,3656,30264,Ranchers Pride,"Port Aleen, NH",2023-11-11
be996df6-1780-4352-8b7d-1f927279aa49,Oranges,Fruits,2.78,39342,10075,29267,Berry Fields,"South Marleyburgh, CO",2022-05-02
3b87981b-375b-494a-9b11-00bf7144143a,Pork,Livestock,7.13,20830,9862,10968,Ranchers Pride,"Fort Raymundotown, KY",2023-10-12
8a279b7d-f76f-44c1-8df6-e7db17a391d6,Wheat,Grains,0.45,4875,2839,2036,Farmers Grain Union,"Volkmantown, MA",2022-12-22
403d5331-41ba-4a1a-86d2-e1599b965c1b,Strawberries,Fruits,5.95,27775,6886,20889,Golden Orchards,"South Aubree, NE",2023-04-09
7ba3ccef-363a-40c5-9bbd-a451068846c5,Yogurt,Dairy,2.51,12658,12416,242,Happy Cows Dairy,"St. Peters, AL",2022-12-24
403d5331-41ba-4a1a-86d2-e1599b965c1b,Strawberries,Fruits,4.90,34979,13271,21708,Berry Fields,"East Providence, VT",2023-09-28
be996df6-1780-4352-8b7d-1f927279aa49,Oranges,Fruits,2.51,4462,1130,3332,Berry Fields,"Bechtelarville, SD",2023-04-11
c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,Barley,Grains,0.66,2051,1816,235,Midwest Grains Co.,"North Gustworth, RI",2022-08-11
c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,Barley,Grains,0.65,47030,36256,10774,Farmers Grain Union,"Springdale, FL",2022-12-30
1c48eb53-85bc-4b76-92ef-97d240a8a227,Potatoes,Vegetables,0.73,3602,824,2778,Nature's Best Produce,"Jerelfurt, PA",2023-05-21
921530a1-c4d1-4e94-b8ad-11f6fbcc4fca,Rice,Grains,1.19,39322,7492,31830,Golden Harvest Agriculture,"Rochester Hills, AZ",2022-05-13
8a279b7d-f76f-44c1-8df6-e7db17a391d6,Wheat,Grains,0.48,24757,1739,23018,Farmers Grain Union,"Friesencester, AZ",2023-02-19
f0fa3446-1398-417a-bda7-de131121a15b,Oats,Grains,0.82,38957,20536,18421,Midwest Grains Co.,"Fort Quinton, KS",2022-01-26
b12c721e-8301-4b08-8ac3-d435be9b8b32,Lamb,Livestock,11.19,23985,20706,3279,Ranchers Pride,"Lake Randallborough, NJ",2022-05-09
6c8adfc3-2114-4b78-a3e2-2269a6a0dc02,Milk,Dairy,1.01,10417,3115,7302,Dairyland Co-op,"Sidneyton, ND",2023-04-06
b12c721e-8301-4b08-8ac3-d435be9b8b32,Lamb,Livestock,12.99,45717,8088,37629,Ranchers Pride,"Timmyfort, WI",2023-01-18
57ad2178-9598-4981-b0f7-78a91162821e,Cheese,Dairy,8.90,19638,15356,4282,Organic Valley,"Abbottview, IA",2023-01-25
c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,Barley,Grains,0.71,29453,15091,14362,Midwest Grains Co.,"Arcadia, HI",2023-07-24
0fe0ab3f-d8b0-4134-ac3b-0b3c39af304c,Lettuce,Vegetables,0.90,46363,23834,22529,Sunrise Agriculture,"Donnellyburgh, OH",2023-01-02
e96370a4-5a1b-4ad6-bfd0-c8bd9d40ee3d,Peaches,Fruits,3.46,41971,16645,25326,Citrus World Inc.,"Burnsville, NY",2023-09-19
6c8adfc3-2114-4b78-a3e2-2269a6a0dc02,Milk,Dairy,1.11,37579,26239,11340,Dairyland Co-op,"West Marlene, ID",2023-08-29
8a279b7d-f76f-44c1-8df6-e7db17a391d6,Wheat,Grains,0.59,43974,21284,22690,Midwest Grains Co.,"Strosinburgh, AL",2022-01-24
403d5331-41ba-4a1a-86d2-e1599b965c1b,Strawberries,Fruits,5.33,36879,23799,13080,Berry Fields,"Margate, DE",2022-02-15
0fe0ab3f-d8b0-4134-ac3b-0b3c39af304c,Lettuce,Vegetables,1.06,21403,19009,2394,Fresh Harvest Co.,"Schulistmouth, NE",2022-12-17
1c48eb53-85bc-4b76-92ef-97d240a8a227,Potatoes,Vegetables,0.77,30855,2805,28050,Nature's Best Produce,"New Katelynn, NV",2022-05-27
6c8adfc3-2114-4b78-a3e2-2269a6a0dc02,Milk,Dairy,1.39,48844,21914,26930,Dairyland Co-op,"Altheachester, CA",2022-09-24
e96370a4-5a1b-4ad6-bfd0-c8bd9d40ee3d,Peaches,Fruits,3.61,31973,12022,19951,Orchard Lane Farms,"Port Johnathan, LA",2022-01-22
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.63,6934,3651,3283,Fresh Harvest Co.,"Jakubowskitown, UT",2023-04-26
403d5331-41ba-4a1a-86d2-e1599b965c1b,Strawberries,Fruits,4.45,3353,3185,168,Citrus World Inc.,"Lake Lazaro, TN",2022-02-16
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.57,15023,7162,7861,Midwest Grains Co.,"North Stevemouth, MO",2022-07-03
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.52,10865,3564,7301,Midwest Grains Co.,"Destinihaven, HI",2023-05-27
57ad2178-9598-4981-b0f7-78a91162821e,Cheese,Dairy,9.25,26475,10830,15645,Organic Valley,"South Jacksonberg, NE",2022-04-28
6c8adfc3-2114-4b78-a3e2-2269a6a0dc02,Milk,Dairy,1.10,31230,12027,19203,Dairyland Co-op,"West Gail, LA",2023-09-14
9bb2d8db-a7ac-4d40-9d3c-0c96cafe7153,Butter,Dairy,5.16,23873,9346,14527,Organic Valley,"North Juliusfort, MO",2022-03-05
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.83,40255,6793,33462,Nature's Best Produce,"East Marianoboro, NE",2023-09-04
6c8adfc3-2114-4b78-a3e2-2269a6a0dc02,Milk,Dairy,1.06,5410,38,5372,Fresh Dairy Farms,"North Eleanora, MD",2023-07-08
8a279b7d-f76f-44c1-8df6-e7db17a391d6,Wheat,Grains,0.58,34837,17718,17119,Midwest Grains Co.,"Fort Frederic, OR",2022-06-20
1c48eb53-85bc-4b76-92ef-97d240a8a227,Potatoes,Vegetables,0.83,39474,5472,34002,Green Valley Farms,"Meaghanside, KS",2022-02-21
4a0f8862-c851-4073-bc17-3a3d93834902,Beef,Livestock,11.28,38722,18244,20478,Ranchers Pride,"East Rigobertoton, NJ",2022-11-14
09728c35-ae6c-4ac6-a7b4-eff32b3574c3,Carrots,Vegetables,1.13,17647,3247,14400,Nature's Best Produce,"Fort Gregorytown, IA",2022-12-17
e96370a4-5a1b-4ad6-bfd0-c8bd9d40ee3d,Peaches,Fruits,2.81,11934,5510,6424,Berry Fields,"Lake Havasu City, ME",2022-11-18
3b87981b-375b-494a-9b11-00bf7144143a,Pork,Livestock,7.04,48365,24986,23379,Organic Meats Co.,"Purdyborough, OR",2022-10-21
7ba3ccef-363a-40c5-9bbd-a451068846c5,Yogurt,Dairy,3.36,23825,8303,15522,Organic Valley,"Pourosfield, GA",2022-09-26
57ad2178-9598-4981-b0f7-78a91162821e,Cheese,Dairy,6.90,26858,16783,10075,Fresh Dairy Farms,"Batzchester, IL",2023-09-20
8e1653f9-1b33-405a-b4d8-2cb0af5a59eb,Tomatoes,Vegetables,2.51,19939,14829,5110,Fresh Harvest Co.,"Izaiahcester, PA",2023-12-22
f0fa3446-1398-417a-bda7-de131121a15b,Oats,Grains,0.83,19847,11961,7886,Farmers Grain Union,"Ebertboro, FL",2023-03-17
e96370a4-5a1b-4ad6-bfd0-c8bd9d40ee3d,Peaches,Fruits,3.49,11308,2038,9270,Berry Fields,"Mohammadstead, DE",2023-09-29
f0fa3446-1398-417a-bda7-de131121a15b,Oats,Grains,0.96,11446,1423,10023,Organic Grain Collective,"Port Hudsonborough, OR",2023-06-13
09728c35-ae6c-4ac6-a7b4-eff32b3574c3,Carrots,Vegetables,0.98,35027,4015,31012,Green Valley Farms,"Florence-Graham, DE",2023-02-07
f0fa3446-1398-417a-bda7-de131121a15b,Oats,Grains,0.69,22264,8203,14061,Midwest Grains Co.,"New Alexandria, FL",2023-06-15
be996df6-1780-4352-8b7d-1f927279aa49,Oranges,Fruits,2.44,38771,30764,8007,Orchard Lane Farms,"Warwick, KS",2022-09-02
0fe0ab3f-d8b0-4134-ac3b-0b3c39af304c,Lettuce,Vegetables,0.95,10494,8264,2230,Fresh Harvest Co.,"Port Brayan, WV",2023-03-12
b12c721e-8301-4b08-8ac3-d435be9b8b32,Lamb,Livestock,10.14,15438,12219,3219,Ranchers Pride,"Arnoldton, CT",2023-01-16
921530a1-c4d1-4e94-b8ad-11f6fbcc4fca,Rice,Grains,1.08,19366,12979,6387,Midwest Grains Co.,"Lake Giles, IA",2022-11-11
b12c721e-8301-4b08-8ac3-d435be9b8b32,Lamb,Livestock,10.97,1435,495,940,Country Fresh Meats,"Lake Carmen, AZ",2022-04-05
3b87981b-375b-494a-9b11-00bf7144143a,Pork,Livestock,7.14,46283,8116,38167,Country Fresh Meats,"New Kian, WV",2022-11-06
0bd5bf2b-be0a-4ba0-aa92-059021b169e3,Bananas,Fruits,1.66,23955,7335,16620,Berry Fields,"Rochester, MO",2022-04-11
c81f400e-c19f-417f-99fb-039a19506e85,Onions,Vegetables,1.11,14353,10758,3595,Fresh Harvest Co.,"San Mateo, ME",2022-05-29
7ba3ccef-363a-40c5-9bbd-a451068846c5,Yogurt,Dairy,2.47,34484,17050,17434,Organic Valley,"Deliachester, LA",2023-09-29
7ba3ccef-363a-40c5-9bbd-a451068846c5,Yogurt,Dairy,3.59,9971,6732,3239,Happy Cows Dairy,"Huntington, NV",2022-01-20
7ba3ccef-363a-40c5-9bbd-a451068846c5,Yogurt,Dairy,2.73,7654,3657,3997,Fresh Dairy Farms,"Joliet, AR",2022-09-18
3b87981b-375b-494a-9b11-00bf7144143a,Pork,Livestock,6.98,19937,2461,17476,Ranchers Pride,"Lake Clementside, MS",2023-06-19
10a2bd80-7c0e-4d7c-b26a-5dc5dbe2b4cf,Blueberries,Fruits,4.81,22385,9854,12531,Berry Fields,"Floydburgh, AL",2023-09-17
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,0.91,32903,23493,9410,Farmers Grain Union,"Homestead, WI",2022-11-05
57ad2178-9598-4981-b0f7-78a91162821e,Cheese,Dairy,7.12,18569,14293,4276,Organic Valley,"Tremblaybury, AZ",2022-01-08
8e1653f9-1b33-405a-b4d8-2cb0af5a59eb,Tomatoes,Vegetables,2.88,40591,21155,19436,Fresh Harvest Co.,"South Davionboro, TN",2023-09-24
7ba3ccef-363a-40c5-9bbd-a451068846c5,Yogurt,Dairy,2.48,44767,32484,12283,Fresh Dairy Farms,"Spencertown, MA",2023-05-27
5feb3ab1-f866-4401-b84a-d4d4d6168c8f,Apples,Fruits,2.66,17638,17064,574,Berry Fields,"Lake Abigayle, OK",2022-08-10
403d5331-41ba-4a1a-86d2-e1599b965c1b,Strawberries,Fruits,5.00,21953,19301,2652,Berry Fields,"Chicago, NE",2023-07-25
3b87981b-375b-494a-9b11-00bf7144143a,Pork,Livestock,7.77,21313,12312,9001,Organic Meats Co.,"Monterey Park, MO",2023-04-22
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.77,16057,3016,13041,Green Valley Farms,"Fishershire, NH",2023-06-23
9bb2d8db-a7ac-4d40-9d3c-0c96cafe7153,Butter,Dairy,4.71,9581,4908,4673,Dairyland Co-op,"Monroe, NC",2022-08-06
b12c721e-8301-4b08-8ac3-d435be9b8b32,Lamb,Livestock,12.14,14643,13305,1338,Prime Meats LLC,"Sipesstead, ME",2022-08-17
